date,hour,depth,value,variable
2020-10-08,NA,5.0,17.38730340277778,temperature
2020-10-08,NA,6.0,16.51004625,temperature
2020-10-08,NA,7.0,14.105562847222222,temperature
2020-10-08,NA,8.0,11.767761180555556,temperature
2020-10-08,NA,9.0,10.795584236111111,temperature
2020-10-09,NA,1.0,17.675197916666665,temperature
2020-10-09,NA,10.0,10.511611458333334,temperature
2020-10-09,NA,11.0,10.192324652777778,temperature
2020-10-09,NA,2.0,17.559116944444444,temperature
2020-10-09,NA,3.0,17.445629583333332,temperature
2020-10-09,NA,4.0,17.05963965277778,temperature
2020-10-09,NA,5.0,16.831208055555557,temperature
2020-10-09,NA,6.0,16.46024625,temperature
2020-10-09,NA,7.0,14.197203402777777,temperature
2020-10-09,NA,8.0,11.747088680555555,temperature
2020-10-09,NA,9.0,10.846956875,temperature
2020-10-10,NA,1.0,17.368038680555557,temperature
2020-10-10,NA,10.0,10.49899625,temperature
2020-10-10,NA,11.0,10.193460972222223,temperature
2020-10-10,NA,2.0,17.304025555555555,temperature
2020-10-10,NA,3.0,17.250740555555556,temperature
2020-10-10,NA,4.0,17.117088819444444,temperature
2020-10-10,NA,5.0,16.82917,temperature
2020-10-10,NA,6.0,16.366034930555557,temperature
2020-10-10,NA,7.0,14.237701597222221,temperature
2020-10-10,NA,8.0,11.802916944444444,temperature
2020-10-10,NA,9.0,10.839409027777778,temperature
2020-10-11,NA,1.0,17.35705201388889,temperature
2020-10-11,NA,10.0,10.502315555555555,temperature
2020-10-11,NA,11.0,10.190118333333333,temperature
2020-10-11,NA,2.0,17.28852291666667,temperature
2020-10-11,NA,3.0,17.15308458333333,temperature
2020-10-11,NA,4.0,16.991249097222223,temperature
2020-10-11,NA,5.0,16.764089375,temperature
2020-10-11,NA,6.0,16.269836527777777,temperature
2020-10-11,NA,7.0,14.298744375,temperature
2020-10-11,NA,8.0,11.82877125,temperature
2020-10-11,NA,9.0,10.83218826388889,temperature
2020-10-12,NA,1.0,17.369570763888888,temperature
2020-10-12,NA,10.0,10.474954097222222,temperature
2020-10-12,NA,11.0,10.169257430555556,temperature
2020-10-12,NA,2.0,17.24719361111111,temperature
2020-10-12,NA,3.0,17.167759583333332,temperature
2020-10-12,NA,4.0,17.067016041666665,temperature
2020-10-12,NA,5.0,16.935712777777777,temperature
2020-10-12,NA,6.0,16.36811125,temperature
2020-10-12,NA,7.0,14.221329375,temperature
2020-10-12,NA,8.0,11.872104236111111,temperature
2020-10-12,NA,9.0,10.828032638888889,temperature
2020-10-13,NA,1.0,17.787905,temperature
2020-10-13,NA,10.0,10.466832916666666,temperature
2020-10-13,NA,11.0,10.145957222222222,temperature
2020-10-13,NA,2.0,17.65802097222222,temperature
2020-10-13,NA,3.0,17.58849902777778,temperature
2020-10-13,NA,4.0,17.465044236111112,temperature
2020-10-13,NA,5.0,17.054947847222223,temperature
2020-10-13,NA,6.0,16.423546319444444,temperature
2020-10-13,NA,7.0,14.261782916666666,temperature
2020-10-13,NA,8.0,11.906861805555556,temperature
2020-10-13,NA,9.0,10.825291666666667,temperature
2020-10-14,NA,1.0,17.8968615625,temperature
2020-10-14,NA,10.0,10.562614895833333,temperature
2020-10-14,NA,11.0,10.232008958333333,temperature
2020-10-14,NA,2.0,17.36469670138889,temperature
2020-10-14,NA,3.0,17.275864479166668,temperature
2020-10-14,NA,4.0,17.193465868055554,temperature
2020-10-14,NA,5.0,17.142897916666666,temperature
2020-10-14,NA,6.0,16.846839444444445,temperature
2020-10-14,NA,7.0,14.352900520833334,temperature
2020-10-14,NA,8.0,11.906424270833334,temperature
2020-10-14,NA,9.0,10.944327118055556,temperature
2020-10-15,NA,1.0,16.986635347222222,temperature
2020-10-15,NA,10.0,10.541071597222222,temperature
2020-10-15,NA,11.0,10.224716597222223,temperature
2020-10-15,NA,2.0,16.72374798611111,temperature
2020-10-15,NA,3.0,16.660566875,temperature
2020-10-15,NA,4.0,16.550561527777777,temperature
